type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	rea_LOVE	rea_HAHA	rea_WOW	rea_SAD	rea_ANGRY	rea_THANKFUL
video	post_page_15704546335	15704546335_10157725459276336	https://www.facebook.com/15704546335/posts/10157725459276336/	"WATCH: An Australian woman narrowly avoided death when a freeway sign tumbled onto her SUV Tuesday -- a freak incident captured on video by another driver. https://fxn.ws/2VFcrTQ"	https://scontent.xx.fbcdn.net/v/t15.5256-10/p130x130/49108937_276778436312482_1170944033489420288_n.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=c9c30481fce35a6ea88ac7ac12293aa7&oe=5CB85EE8	https://scontent.xx.fbcdn.net/v/t15.5256-10/49108937_276778436312482_1170944033489420288_n.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=f1da6d73bd883b51067bc330b269853e&oe=5C8C4A09	https://www.facebook.com/FoxNews/videos/276777949645864/	facebook.com	2019-01-09T23:30:00+0000	1547076600	"2019-01-10 00:30:00"	408	586	2655	1259	4500	6	28	2106	96	11	0
link	post_page_15704546335	15704546335_10157725532736336	https://www.facebook.com/15704546335/posts/10157725532736336/	"Senator Lindsey Graham has been elected to serve as Senate Judiciary Committee chairman."	https://external.xx.fbcdn.net/safe_image.php?d=AQAuTWfTmVk08yvx&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FLindsey-Graham.jpg&cfs=1&sx=448&sy=0&sw=576&sh=576&_nc_hash=AQB5-TaAqsPe-fHh	https://external.xx.fbcdn.net/safe_image.php?d=AQDO9Gn2jrSVecUV&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FLindsey-Graham.jpg&_nc_hash=AQCbmh6Q7anKf4Cl	https://www.foxnews.com/politics/lindsey-graham-elected-senate-judiciary-committee-chairman	foxnews.com	2019-01-09T22:53:25+0000	1547074405	"2019-01-09 23:53:25"	33287	2444	38005	2524	42973	4380	174	70	27	67	0
video	post_page_15704546335	15704546335_2276530205713799	https://www.facebook.com/FoxNews/videos/2276530205713799/	"The House votes on the Financial Services Appropriations bill to re-open that section of the government. https://bit.ly/2Rl8eX6"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49756264_2276577612375725_4082215859064406016_n.jpg?_nc_cat=107&_nc_ht=scontent.xx&oh=55d08578ee67b32ef34f0d46e9ad2899&oe=5CCDAA58	https://scontent.xx.fbcdn.net/v/t15.5256-10/s12x12/49756264_2276577612375725_4082215859064406016_n.jpg?_nc_cat=107&_nc_ht=scontent.xx&oh=dfb324b7e425910fbb085d641db271e5&oe=5CB6AC46	https://www.facebook.com/FoxNews/videos/2276530205713799/	facebook.com	2019-01-09T22:06:01+0000	1547071561	"2019-01-09 23:06:01"	1758	17921	6964	757	25642	558	409	62	95	4082	0
video	post_page_15704546335	15704546335_10157724318891336	https://www.facebook.com/15704546335/posts/10157724318891336/	"TUNE IN: Secretary Kirstjen Nielsen discusses President Trump s address and upcoming trip to the border on  Hannity  tonight at 9p ET on Fox News Channel."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49028265_1978877202420787_4677572899807166464_n.jpg?_nc_cat=108&_nc_ht=scontent.xx&oh=29fbc13b482c20f5972e1bd55f6e9346&oe=5CB8374D	https://scontent.xx.fbcdn.net/v/t15.5256-10/49028265_1978877202420787_4677572899807166464_n.jpg?_nc_cat=108&_nc_ht=scontent.xx&oh=32570165fd606f0383ae3060b3b3ecba&oe=5CD9A40B	https://www.facebook.com/FoxNews/videos/1978875419087632/	facebook.com	2019-01-09T22:00:01+0000	1547071201	"2019-01-09 23:00:01"	1105	958	1318	140	2416	139	61	0	1	12	0
video	post_page_15704546335	15704546335_328553691085404	https://www.facebook.com/FoxNews/videos/328553691085404/	" I am not running for president at this time.   Democratic activist Tom Steyer holds a press conference to discuss political plans for the 2020 election in Des Moines  Iowa. https://fxn.ws/2skmctm (Courtesy: WOI)"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49115939_328571411083632_7735410896675012608_n.jpg?_nc_cat=101&_nc_ht=scontent.xx&oh=530611de34476c6da886bd7039f089ef&oe=5CD6D593	https://scontent.xx.fbcdn.net/v/t15.5256-10/s12x12/49115939_328571411083632_7735410896675012608_n.jpg?_nc_cat=101&_nc_ht=scontent.xx&oh=ed8c3931cdd96f1970cea698442894b5&oe=5CC35591	https://www.facebook.com/FoxNews/videos/328553691085404/	facebook.com	2019-01-09T21:28:46+0000	1547069326	"2019-01-09 22:28:46"	570	10920	5386	432	16738	151	1440	45	35	3145	0
video	post_page_15704546335	15704546335_10157725207011336	https://www.facebook.com/15704546335/posts/10157725207011336/	"Fox News shared a live video."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49255926_2264643400482136_6276492767732432896_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=eb3559458c230ed6cc710f274ece7b90&oe=5CC275FC	https://scontent.xx.fbcdn.net/v/t15.5256-10/49255926_2264643400482136_6276492767732432896_n.jpg?_nc_cat=1&_nc_ht=scontent.xx&oh=6aae6d5ad2380f465838f9a74d0dd8d1&oe=5CC6B0BA	https://www.facebook.com/FoxNewsUpdate/videos/2264630430483433/	facebook.com	2019-01-09T21:09:08+0000	1547068148	"2019-01-09 22:09:08"	6775	8127	10464	812	19403	1480	813	91	72	1233	0
video	post_page_15704546335	15704546335_365997974197534	https://www.facebook.com/FoxNews/videos/365997974197534/	" It wasn t even a high-stakes negotiation  it was a petulant president of the United States.   While speaking to reporters  House Speaker Nancy Pelosi used choice words to describe her meeting with President Donald J. Trump about the partial government shutdown. https://fxn.ws/2Fk0rSe"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49397826_366003340863664_1961278136905629696_n.jpg?_nc_cat=106&_nc_ht=scontent.xx&oh=2f6d03c34a486ec8103c346316fd078b&oe=5CB817EE	https://scontent.xx.fbcdn.net/v/t15.5256-10/s12x12/49397826_366003340863664_1961278136905629696_n.jpg?_nc_cat=106&_nc_ht=scontent.xx&oh=656eae67b61f6401258a7492ea55ffc6&oe=5CC13DEC	https://www.facebook.com/FoxNews/videos/365997974197534/	facebook.com	2019-01-09T20:57:01+0000	1547067421	"2019-01-09 21:57:01"	952	15539	10880	682	27101	204	1663	58	100	7903	0
link	post_page_15704546335	15704546335_10157725135936336	https://www.facebook.com/15704546335/posts/10157725135936336/	"JUST IN: President Trump walked out of a meeting with congressional leaders Wednesday at the White House  after House Speaker Nancy Pelosi again rejected his pitch for a border wall."	https://scontent.xx.fbcdn.net/v/t39.2147-6/c32.0.130.130a/p130x130/50374344_310123869627120_1343862702476361728_n.jpg?_nc_cat=101&_nc_ht=scontent.xx&oh=a56d7edb952e112baba1fb2dd3079068&oe=5CC9B086	https://scontent.xx.fbcdn.net/v/t39.2147-6/50374344_310123869627120_1343862702476361728_n.jpg?_nc_cat=101&_nc_ht=scontent.xx&oh=26c9318598ff16174fda732750cee457&oe=5CC0E343	https://www.foxnews.com/politics/trump-walks-out-of-meeting-after-speaker-pelosi-rejects-border-wall	foxnews.com	2019-01-09T20:50:55+0000	1547067055	"2019-01-09 21:50:55"	53921	19736	68810	7688	96234	10781	1439	329	262	2078	0
video	post_page_15704546335	15704546335_1991626867600589	https://www.facebook.com/FoxNews/videos/1991626867600589/	"Vice President Mike Pence speaks after a meeting on the partial government shutdown. https://fxn.ws/2Fk0rSe"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/50250835_1991654797597796_8453424193277526016_n.jpg?_nc_cat=106&_nc_ht=scontent.xx&oh=b9ef4dad76678a6de1a14b4bdfe66198&oe=5CD36126	https://scontent.xx.fbcdn.net/v/t15.5256-10/s12x12/50250835_1991654797597796_8453424193277526016_n.jpg?_nc_cat=106&_nc_ht=scontent.xx&oh=c7e829473abff28ae50e9b20d5e893cf&oe=5CBF9F38	https://www.facebook.com/FoxNews/videos/1991626867600589/	facebook.com	2019-01-09T20:42:56+0000	1547066576	"2019-01-09 21:42:56"	8714	12065	14144	4364	30573	4749	154	55	65	407	0
video	post_page_15704546335	15704546335_529148370913242	https://www.facebook.com/FoxNews/videos/529148370913242/	"House Speaker Nancy Pelosi and Senator Chuck Schumer speak after meeting with Trump on the partial government shutdown."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49175270_529153514246061_499746941270228992_n.jpg?_nc_cat=101&_nc_ht=scontent.xx&oh=fe5db8493950e5f39f9767179d02ea8e&oe=5CC6572C	https://scontent.xx.fbcdn.net/v/t15.5256-10/s12x12/49175270_529153514246061_499746941270228992_n.jpg?_nc_cat=101&_nc_ht=scontent.xx&oh=0f480254ff56bf1b0c3dd3a57459fbea&oe=5CD15437	https://www.facebook.com/FoxNews/videos/529148370913242/	facebook.com	2019-01-09T20:35:43+0000	1547066143	"2019-01-09 21:35:43"	1119	21242	12962	1016	35220	290	1502	51	145	9855	0
photo	post_page_15704546335	15704546335_10157724878326336	https://www.facebook.com/15704546335/posts/10157724878326336/	"Texas Rep. Beto O Rourke blasted President Donald J. Trump for attempting to “instill anxiety and paranoia” in an effort to push his plan to build a wall along the U.S.-Mexico border amid a partial government shutdown. https://fxn.ws/2siqy40"	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/49589801_10157724877676336_5234872570347520000_n.jpg?_nc_cat=109&_nc_ht=scontent.xx&oh=61c2085fef000bece74bbdb1ebefaa7f&oe=5CCE3802	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/50026235_10157724877681336_2310580319486476288_o.jpg?_nc_cat=104&_nc_ht=scontent.xx&oh=275784b9e0b12b38f1a504c1c1fe912b&oe=5CCE3F5D	https://www.facebook.com/FoxNews/photos/a.184044921335/10157724877671336/?type=3	facebook.com	2019-01-09T20:30:00+0000	1547065800	"2019-01-09 21:30:00"	2895	25987	30449	4177	60613	280	16175	753	330	10016	0
link	post_page_15704546335	15704546335_10157724959206336	https://www.facebook.com/15704546335/posts/10157724959206336/	"“I’m just wondering if Nancy Pelosi had one of her children or grandchildren assaulted in the same way that my son was assassinated if she would speak the same way. I just wonder about that.”"	https://external.xx.fbcdn.net/safe_image.php?d=AQBAcU7yaxBknM3R&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2Fborder-wall.jpg&cfs=1&_nc_hash=AQC80Y1TW4sMFmha	https://external.xx.fbcdn.net/safe_image.php?d=AQCeOQqjS0DyO6Pi&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2Fborder-wall.jpg&_nc_hash=AQCp2usDxiQsVpgK	https://www.foxnews.com/us/families-of-americans-killed-by-illegal-immigrants-take-odds-with-schumer-and-pelosis-words-that-trump-is-manufacturing-a-crisis-to-get-border-wall	foxnews.com	2019-01-09T20:00:01+0000	1547064001	"2019-01-09 21:00:01"	23607	3535	30064	13229	46828	1070	66	195	4711	415	0
video	post_page_15704546335	15704546335_10157724947241336	https://www.facebook.com/FoxNews/videos/374349189797697/	" Republicans want border security  they want national security.   Moments ago  President Donald J. Trump commented on border security after a policy lunch with Senate Republicans. https://fxn.ws/2D0sWmq"	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49341819_614006262389764_7439102490198409216_n.jpg?_nc_cat=108&_nc_ht=scontent.xx&oh=b1db8c38721b350fe229da6db550cad8&oe=5CCBCBB7	https://scontent.xx.fbcdn.net/v/t15.5256-10/49341819_614006262389764_7439102490198409216_n.jpg?_nc_cat=108&_nc_ht=scontent.xx&oh=a95db57cd62268e66a2abf3228d7b32c&oe=5C8B8645	https://www.facebook.com/FoxNews/videos/374349189797697/	facebook.com	2019-01-09T19:32:54+0000	1547062374	"2019-01-09 20:32:54"	8870	4491	12306	2238	19035	3124	128	21	11	152	0
link	post_page_15704546335	15704546335_10157724345741336	https://www.facebook.com/15704546335/posts/10157724345741336/	" President Trump  stand your ground and get-R-done   Gene Hanson told Fox News."	https://external.xx.fbcdn.net/safe_image.php?d=AQAobW3W3VpxYmSK&w=130&h=130&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FFarmerGeneBuildtheWall.jpg&cfs=1&_nc_hash=AQAbDvhxMtFk_4RL	https://external.xx.fbcdn.net/safe_image.php?d=AQBGV93Ti9nXt7BZ&url=https%3A%2F%2Fstatic.foxnews.com%2Ffoxnews.com%2Fcontent%2Fuploads%2F2019%2F01%2FFarmerGeneBuildtheWall.jpg&_nc_hash=AQB4qWW4ExkpthXy	https://www.foxnews.com/us/build-the-wall-north-dakota-farmer-plows-message-of-support-for-trump	foxnews.com	2019-01-09T18:59:41+0000	1547060381	"2019-01-09 19:59:41"	82474	5132	98291	24299	127722	14048	1415	161	29	164	0
video	post_page_15704546335	15704546335_10157724743451336	https://www.facebook.com/FoxNews/videos/319774035307697/	"Moments ago  President Donald J. Trump participated in a signing ceremony for Anti-Human Trafficking Legislation where he also spoke about immigration and border security."	https://scontent.xx.fbcdn.net/v/t15.5256-10/s130x130/49783462_397911004279964_2290453879399120896_n.jpg?_nc_cat=107&_nc_ht=scontent.xx&oh=28ca2c775035eff9adfebf05261bf159&oe=5C8CCB9C	https://scontent.xx.fbcdn.net/v/t15.5256-10/49783462_397911004279964_2290453879399120896_n.jpg?_nc_cat=107&_nc_ht=scontent.xx&oh=8e14db0b667b8f9d2b20f8c9a4192cec&oe=5CB9AB6E	https://www.facebook.com/FoxNews/videos/319774035307697/	facebook.com	2019-01-09T18:09:10+0000	1547057350	"2019-01-09 19:09:10"	12201	8126	17939	4108	30173	5390	116	27	23	182	0
link	post_page_15704546335	15704546335_10157724630941336	https://www.facebook.com/15704546335/posts/10157724630941336/	"Former Trump campaign chairman Paul Manafort has been accused of sharing polling data during the 2016 presidential election with a business associate allegedly linked to Russian intelligence -- and then lying about it to prosecutors."	https://scontent.xx.fbcdn.net/v/t39.2147-6/c59.0.130.130a/p130x130/50449886_2001562263212161_978851032765300736_n.jpg?_nc_cat=110&_nc_ht=scontent.xx&oh=00e6ab8de97aabe2a50084f8846765c4&oe=5CD61449	https://scontent.xx.fbcdn.net/v/t39.2147-6/50449886_2001562263212161_978851032765300736_n.jpg?_nc_cat=110&_nc_ht=scontent.xx&oh=d6f88683af2fd56a8a28607d0c76e3e7&oe=5CD4B2F1	https://www.foxnews.com/politics/manafort-accused-of-sharing-polling-data-with-russian-allegedly-linked-to-kremlin	foxnews.com	2019-01-09T17:25:07+0000	1547054707	"2019-01-09 18:25:07"	614	4326	2320	285	6931	17	1170	178	54	287	0
